Index, PC, Target, State Machine, Prediction, Busy
 467, 0040474C, 0044C87C, 00, Taken, true
 468, 0044D750, 0044D83C, 00, Taken, true
 471, 0045875C, 0045877C, 00, Taken, true
 479, 0045C77C, 0045CE00, 00, Taken, true
 480, 00458780, 0045C260, 00, Taken, true
 481, 00458784, 00401821, 00, Taken, true
 483, 0045078C, 00451940, 00, Taken, true
 484, 00404790, 0044C86C, 00, Taken, true
 485, 00450794, 0045079C, 00, Taken, true
 486, 00404798, 0040A2F4, 00, Taken, true
 487, 0045879C, 004587F0, 00, Taken, true
 489, 004507A4, 0044EC8C, 00, Taken, true
 493, 0045C7B4, 0045C7E4, 00, Taken, true
 498, 004047C8, 0044C90C, 00, Taken, true
 502, 004587D8, 004587E8, 00, Taken, true
 503, 004047DC, 004035FC, 00, Taken, true
 506, 004507E8, 004508D0, 00, Taken, true
 507, 0045C7EC, 0045C7F4, 00, Taken, true
 508, 004047F0, 00403628, 00, Taken, true
 509, 004587F4, 00458810, 00, Taken, true
 510, 0045C7F8, 0045C83C, 00, Taken, true
 517, 0044E814, 0044E83C, 00, Taken, true
 520, 00401821, 0044DC5C, 00, Taken, true
 521, 004E7824, 004582A8, 00, Taken, true
 522, 0044C828, 0040473C, 00, Taken, true
 525, 0044E834, 0044E844, 00, Taken, true
 528, 00455840, 00455848, 00, Taken, true
 530, 00404848, 00400E70, 00, Taken, true
 531, 0044C84C, 0040473C, 00, Taken, true
 532, 0044E850, 0044DE0C, 00, Taken, true
 534, 0044C858, 0044C95C, 00, Taken, true
 535, 0045585C, 004003B0, 00, Taken, true
 538, 0044C868, 0040489C, 00, Taken, true
 541, 0044E874, 0044E8FC, 00, Taken, true
 542, 0044C878, 0040474C, 00, Taken, true
 543, 0045087C, 0044D498, 00, Taken, true
 544, 0044C880, 00457B20, 00, Taken, true
 545, 00450884, 00450918, 00, Taken, true
 546, 00455888, 004558B0, 00, Taken, true
 548, 0044C890, 00404C9C, 00, Taken, true
 550, 00404898, 0044C81C, 00, Taken, true
 551, 0044D89C, 0044D8AC, 00, Taken, true
 552, 0044C8A0, 00400208, 00, Taken, true
 554, 0040E8A8, 0040E8B8, 00, Taken, true
 558, 004038B8, 00403CCC, 00, Taken, true
 560, 004048C0, 00404904, 00, Taken, true
 562, 0040E8C8, 0040E8D8, 00, Taken, true
 566, 0044D8D8, 0044D8E8, 00, Taken, true
 567, 0045C8DC, 0045C84C, 01, Taken, true
 569, 004508E4, 00450914, 00, Taken, true
 571, 0045C8EC, 0045C918, 00, Taken, true
 572, 004508F0, 00450E68, 00, Taken, true
 573, 0044D8F4, 0044D90C, 00, Taken, true
 574, 0044C8F8, 0044C95C, 00, Taken, true
 577, 00458904, 0045C4A0, 00, Taken, true
 578, 0044D908, 0044D4BC, 00, Taken, true
 580, 00458910, 00471821, 00, Taken, true
 581, 0044D914, 00401821, 00, Taken, true
 582, 0044C918, 00404748, 00, Taken, true
 583, 0044D91C, 0044D924, 00, Taken, true
 584, 0044C920, 0044C95C, 00, Taken, true
 587, 0044E92C, 0044DD64, 00, Taken, true
 588, 0044C930, 0040A324, 00, Taken, true
 590, 00404938, 00404908, 01, Taken, true
 593, 0044E944, 0044E958, 00, Taken, true
 594, 00403948, 0044C8E4, 00, Taken, true
 596, 00458950, 00458944, 01, Taken, true
 597, 00404954, 0044C90C, 00, Taken, true
 598, 00458958, 00451D00, 00, Taken, true
 602, 00404968, 004035FC, 00, Taken, true
 603, 0045896C, 00458978, 00, Taken, true
 605, 0044D974, 00401821, 00, Taken, true
 607, 0045897C, 0044FA94, 00, Taken, true
 608, 0044E980, 00402021, 00, Taken, true
 609, 00404984, 00403628, 00, Taken, true
 612, 0044E990, 0044E69C, 00, Taken, true
 613, 0044C994, 00457BC0, 00, Taken, true
 614, 0044F998, 00453150, 00, Taken, true
 615, 0044C99C, 0044CA8C, 00, Taken, true
 616, 004519A0, 00451A04, 00, Taken, true
 620, 004039B0, 0040457C, 00, Taken, true
 622, 0044F9B8, 0044FA78, 00, Taken, true
 624, 0044E9C0, 0044E9CC, 00, Taken, true
 628, 0044E9D0, 0044E9E4, 00, Taken, true
 634, 0044E9E8, 0044EA24, 11, NT   , true
 636, 0044E9F0, 0044EA24, 00, Taken, true
 638, 004039F8, 00403A00, 00, Taken, true
 642, 0044DA08, 00453150, 00, Taken, true
 645, 0044DA14, 00403821, 00, Taken, true
 646, 00451A18, 004591B4, 00, Taken, true
 647, 00408A1C, 0040A2F4, 00, Taken, true
 648, 0044EA20, 0044E9BC, 00, Taken, true
 649, 00403A24, 00403A38, 00, Taken, true
 650, 0044EA28, 0044EA50, 00, Taken, true
 651, 0044FA2C, 0044FA78, 00, Taken, true
 653, 00403A34, 00403618, 00, Taken, true
 658, 0044FA48, 0044FA58, 00, Taken, true
 661, 0044EA54, 0044EA68, 00, Taken, true
 662, 00451A58, 00451A68, 00, Taken, true
 664, 0044EA60, 0044EA70, 00, Taken, true
 665, 0044DA64, 0044DAD0, 00, Taken, true
 669, 0044FA74, 0044CBB8, 00, Taken, true
 671, 0044EA7C, 0044E980, 00, Taken, true
 673, 00403A84, 00403CF4, 00, Taken, true
 676, 0044FA90, 00458960, 00, Taken, true
 677, 0044CA94, 0044C924, 00, Taken, true
 679, 0044EA9C, 0044EAB0, 00, Taken, true
 681, 00408AA4, 00408AB4, 00, Taken, true
 683, 0044EAAC, 0044D970, 00, Taken, true
 685, 0044FAB4, 00458CD0, 00, Taken, true
 686, 00408AB8, 00408AC8, 01, Taken, true
 688, 00408AC0, 00408AD4, 00, Taken, true
 689, 0044FAC4, 0044FACC, 00, Taken, true
 692, 00408AD0, 00408A8C, 00, Taken, true
 694, 0044FAD8, 0044F3FC, 00, Taken, true
 695, 0044DADC, 0044DB24, 00, Taken, true
 698, 00408AE8, 0044D1EC, 00, Taken, true
 701, 00408AF4, 0044DB34, 00, Taken, true
 704, 00408B00, 00408A18, 00, Taken, true
 706, 00451B08, 00451B44, 00, Taken, true
 709, 0044EB14, 00408021, 00, Taken, true
 710, 0044EB18, 00401821, 00, Taken, true
 716, 0044DB30, 0044F128, 00, Taken, true
 717, 00457B34, 00457B40, 00, Taken, true
 719, 0044CB3C, 00457DD0, 00, Taken, true
 720, 0044DB40, 0044D960, 00, Taken, true
 721, 0044EB44, 0044EE50, 00, Taken, true
 722, 00451B48, 00451B6C, 00, Taken, true
 723, 0044CB4C, 00457DD0, 00, Taken, true
 724, 0044DB50, 00408AF8, 00, Taken, true
 727, 0044CB5C, 00457DD0, 00, Taken, true
 730, 0044CB68, 0044CB78, 00, Taken, true
 731, 00402B6C, 00402E3C, 10, NT   , true
 733, 00457B74, 00457B50, 01, Taken, true
 734, 00457B78, 00402821, 00, Taken, true
 737, 0044CB84, 00457DD0, 00, Taken, true
 740, 00451B90, 0044D358, 00, Taken, true
 741, 00402B94, 004D8021, 00, Taken, true
 742, 0044DB98, 0044DBC0, 00, Taken, true
 744, 0044DBA0, 0044DBB0, 00, Taken, true
 747, 00451BAC, 00451BDC, 00, Taken, true
 749, 00402BB4, 00402B48, 00, Taken, true
 750, 00457BB8, 0044C884, 00, Taken, true
 751, 0044DBBC, 0044F258, 00, Taken, true
 753, 00404BC4, 004035FC, 00, Taken, true
 754, 00457BC8, 00457C80, 11, NT   , true
 758, 0044DBD8, 00402021, 00, Taken, true
 759, 0044EBDC, 004507A8, 00, Taken, true
 760, 00404BE0, 004035FC, 00, Taken, true
 761, 00457BE4, 00457BF8, 00, Taken, true
 762, 00451BE8, 00451C14, 00, Taken, true
 764, 00403BF0, 004041EC, 00, Taken, true
 765, 00404BF4, 00403628, 00, Taken, true
 766, 0044DBF8, 0044DC04, 00, Taken, true
 768, 00457C00, 00457C58, 11, NT   , true
 770, 00404C08, 004035FC, 00, Taken, true
 771, 0044DC0C, 00402021, 00, Taken, true
 774, 0044DC18, 0044DC20, 00, Taken, true
 775, 00404C1C, 00403628, 00, Taken, true
 776, 00403C20, 0040457C, 00, Taken, true
 779, 0044EC2C, 0044EC48, 01, Taken, true
 780, 0044DC30, 0044E854, 00, Taken, true
 785, 0044DC44, 0044DC90, 00, Taken, true
 787, 0044EC4C, 0044EC6C, 00, Taken, true
 788, 0044DC50, 00401821, 00, Taken, true
 790, 00404C58, 004035FC, 00, Taken, true
 792, 00457C60, 00457C80, 01, Taken, true
 793, 00451C64, 0044D358, 00, Taken, true
 794, 0044DC68, 0044DC80, 00, Taken, true
 796, 00403C70, 00403CA8, 00, Taken, true
 798, 00457C78, 00457C68, 01, Taken, true
 801, 00457C84, 00457C9C, 00, Taken, true
 802, 0044EC88, 004504E8, 00, Taken, true
 803, 0044DC8C, 0044DB9C, 00, Taken, true
 804, 0044EC90, 0044ED04, 00, Taken, true
 806, 00404C98, 0044C86C, 00, Taken, true
 808, 00457CA0, 0044C998, 00, Taken, true
 812, 00403CB0, 00403C54, 01, Taken, true
 814, 00404CB8, 00403628, 00, Taken, true
 815, 00451CBC, 00451CEC, 00, Taken, true
 818, 00403CC8, 004036B8, 00, Taken, true
 819, 0044DCCC, 0044DCE0, 00, Taken, true
 823, 00403CDC, 00403CE4, 00, Taken, true
 824, 00404CE0, 00403628, 00, Taken, true
 825, 00458CE4, 0045C640, 00, Taken, true
 827, 0044DCEC, 00408021, 00, Taken, true
 828, 00403CF0, 004038BC, 00, Taken, true
 829, 00458CF4, 00458CFC, 00, Taken, true
 831, 00404CFC, 00404D0C, 00, Taken, true
 833, 0044DD04, 0044DD18, 00, Taken, true
 834, 00458D08, 0044FAB8, 00, Taken, true
 837, 00404D14, 004089F0, 00, Taken, true
 841, 0044DD24, 0044DD34, 00, Taken, true
 844, 0044DD30, 0044DD90, 00, Taken, true
 846, 0044DD38, 0044DD90, 11, NT   , true
 851, 0044DD4C, 0044DD70, 11, NT   , true
 852, 00451D50, 00451D88, 00, Taken, true
 856, 0044DD60, 0044E854, 00, Taken, true
 858, 0044CD68, 00457BC0, 00, Taken, true
 859, 0044DD6C, 0044DD9C, 00, Taken, true
 860, 0044CD70, 0044CDA8, 00, Taken, true
 864, 0044DD80, 0044E854, 00, Taken, true
 867, 0044DD8C, 0044DD9C, 00, Taken, true
 869, 0044DD94, 0044DCC8, 00, Taken, true
 874, 0044EDA8, 0044EAF8, 00, Taken, true
 876, 0044CDB0, 00400310, 00, Taken, true
 877, 0044DDB4, 0044DC48, 00, Taken, true
 883, 00455DCC, 00455DF4, 00, Taken, true
 885, 0044DDD4, 0044DDE4, 00, Taken, true
 887, 0044EDDC, 0044EAF8, 00, Taken, true
 890, 0044DDE8, 0044DE6C, 00, Taken, true
 892, 0044DDF0, 0044DE04, 10, NT   , true
 895, 0044DDFC, 0044DE60, 00, Taken, true
 896, 0044EE00, 0044EE28, 01, Taken, true
 897, 0045CE04, 0045CE40, 00, Taken, true
 898, 0044DE08, 0044E3FC, 00, Taken, true
 899, 00455E0C, 00455E18, 00, Taken, true
 900, 0044DE10, 0044DE24, 11, NT   , true
 903, 0044DE1C, 0044DE60, 00, Taken, true
 904, 00455E20, 00455E40, 00, Taken, true
 905, 0044EE24, 0044EAF8, 00, Taken, true
 906, 0044DE28, 0044E994, 00, Taken, true
 908, 0044DE30, 00408021, 00, Taken, true
 912, 0044DE40, 0044E854, 00, Taken, true
 913, 00457E44, 0045C030, 00, Taken, true
 914, 0044DE48, 00402821, 00, Taken, true
 915, 0044EE4C, 0044EAF8, 00, Taken, true
 918, 0044DE58, 0044DBC0, 00, Taken, true
 919, 00455E5C, 00400430, 00, Taken, true
 921, 00402E64, 00403704, 00, Taken, true
 922, 0044DE68, 0044DCE8, 00, Taken, true
 924, 0044EE70, 0044D8F8, 00, Taken, true
 925, 0045CE74, 0045CF28, 00, Taken, true
 926, 0044EE78, 0044EF94, 00, Taken, true
 927, 00450E7C, 004503E0, 00, Taken, true
 928, 00457E80, 00457E9C, 00, Taken, true
 929, 0044DE84, 0044E1C0, 00, Taken, true
 930, 00450E88, 00450E9C, 00, Taken, true
 931, 0044DE8C, 0044E3EC, 00, Taken, true
 935, 00400E9C, 00404744, 00, Taken, true
 939, 00400EAC, 00400FD4, 00, Taken, true
 941, 00457EB4, 0045C030, 00, Taken, true
 942, 00450EB8, 00450ED4, 10, NT   , true
 943, 00457EBC, 00457ECC, 00, Taken, true
 946, 00450EC8, 0044D358, 00, Taken, true
 948, 00450ED0, 00450F0C, 00, Taken, true
 949, 0045CED4, 0045D000, 00, Taken, true
 951, 0045CEDC, 0045CF04, 00, Taken, true
 952, 00450EE0, 00450F00, 00, Taken, true
 961, 00450F04, 00450F1C, 00, Taken, true
 965, 00450F14, 00450EB4, 00, Taken, true
 967, 00457F1C, 00457F68, 00, Taken, true
 969, 0045CF24, 0045D000, 00, Taken, true
 971, 00450F2C, 004508F4, 00, Taken, true
 975, 0045CF3C, 0045CE88, 00, Taken, true
 981, 00403F54, 0040457C, 00, Taken, true
 985, 00403F64, 0040457C, 00, Taken, true
 988, 00457F70, 00457F8C, 00, Taken, true
 992, 00403F80, 0040457C, 00, Taken, true
 994, 0044EF88, 0044EAF8, 10, NT   , true
 996, 00403F90, 0040457C, 00, Taken, true
1001, 00457FA4, 00458020, 00, Taken, true
1003, 0044EFAC, 0044EAA0, 00, Taken, true
1004, 00457FB0, 00457FC8, 00, Taken, true
1005, 00403FB4, 00403CCC, 00, Taken, true
1006, 00403FB8, 00401821, 00, Taken, true
1007, 0044DFBC, 0044E854, 00, Taken, true
1010, 0044DFC8, 0044E3E0, 00, Taken, true
1013, 0044EFD4, 0044F2E8, 00, Taken, true
1015, 00457FDC, 00458CD0, 00, Taken, true
1016, 0044DFE0, 0044E994, 00, Taken, true
1017, 00457FE4, 00458008, 00, Taken, true
1020, 00403FF0, 00403FF8, 00, Taken, true
1021, 0044DFF4, 00404021, 00, Taken, true
1023, 00400FFC, 0044EAB0, 00, Taken, true
